Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
77,"GR Gonçalves, MA Diniz, R Laroca, ...","Real-time automatic license plate recognition through deep multi-task networks",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614318/","https://scholar.google.com/scholar?cites=566497209988194629&as_sdt=2005&sciodt=2007&hl=en",13,"2025-09-06 15:37:37","","","","",,,,,77,11.00,19,4,7,"With the increasing number of cameras available in the cities, video traffic analysis can provide useful insights for the transportation segment. One of such analysis is the Automatic …","http://dcc.ufmg.br/~william/papers/paper_2018_SIBGRAPI_Goncalves.pdf","https://scholar.google.com/scholar?q=related:RaGYBzaa3AcJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
64,"CNC Freitas, FR Cordeiro, ...","Myfood: A food segmentation and classification system to aid nutritional monitoring",2020,"2020 33rd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9265999/","https://scholar.google.com/scholar?cites=14580842053933556202&as_sdt=2005&sciodt=2007&hl=en",14,"2025-09-06 15:37:37","","","","",,,,,64,12.80,21,3,5,"The absence of food monitoring has contributed significantly to the increase in the population's weight. Due to the lack of time and busy routines, most people do not control and record …","https://arxiv.org/pdf/2012.03087","https://scholar.google.com/scholar?q=related:6mHJbpiOWcoJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
50,"V Nogueira, H Oliveira, JA Silva, ...","RetailNet: A deep learning approach for people counting and hot spots detection in retail stores",2019,"2019 32nd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8919725/","https://scholar.google.com/scholar?cites=2907481467713335576&as_sdt=2005&sciodt=2007&hl=en",16,"2025-09-06 15:37:37","","","","",,,,,50,8.33,13,4,6,"Customer behavior analysis is an essential issue for retailers, allowing for optimized store performance, enhanced customer experience, reduced operational costs, and consequently …","https://ic.ufal.br/professor/thales/retailnet.pdf","https://scholar.google.com/scholar?q=related:GLEViv1yWSgJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
48,"N Andrade, FA Faria, ...","A practical review on medical image registration: From rigid to deep learning based approaches",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614363/","https://scholar.google.com/scholar?cites=36156395193443787&as_sdt=2005&sciodt=2007&hl=en",1,"2025-09-06 15:37:37","","","","",,,,,48,6.86,16,3,7,"The large variety of medical image modalities (eg Computed Tomography, Magnetic Resonance Imaging, and Positron Emission Tomography) acquired from the same body region of a …","https://www.researchgate.net/profile/Fabio-Faria/publication/330475918_A_Practical_Review_on_Medical_Image_Registration_From_Rigid_to_Deep_Learning_Based_Approaches/links/605bd02992851cd8ce65da64/A-Practical-Review-on-Medical-Image-Registration-From-Rigid-to-Deep-Learning-Based-Approaches.pdf","https://scholar.google.com/scholar?q=related:yyXdwwx0gAAJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
46,"SA Carneiro, GP da Silva, ...","Fight detection in video sequences based on multi-stream convolutional neural networks",2019,"… on graphics, patterns …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8919750/","https://scholar.google.com/scholar?cites=7775989944110103049&as_sdt=2005&sciodt=2007&hl=en",17,"2025-09-06 15:37:37","","","","",,,,,46,7.67,15,3,6,"Surveillance has been gradually correlating itself to forensic computer technologies. The use of machine learning techniques made possible the better interpretation of human actions, …","http://sibgrapi.sid.inpe.br/attachment.cgi/sid.inpe.br/sibgrapi/2019/09.08.15.38/doc/paper.pdf","https://scholar.google.com/scholar?q=related:CTqxu6fd6WsJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
43,"ACS Souza, MCF Macedo, ...","Real-time high-quality specular highlight removal using efficient pixel clustering",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614311/","https://scholar.google.com/scholar?cites=10895003146943874689&as_sdt=2005&sciodt=2007&hl=en",18,"2025-09-06 15:37:37","","","","",,,,,43,6.14,14,3,7,"On the basis of the dichromatic reflection model, recent specular highlight removal techniques typically estimate and cluster illumination chromaticity values to separate diffuse and …","http://sibgrapi.sid.inpe.br/attachment.cgi/sid.inpe.br/sibgrapi/2018/08.25.02.07/doc/SIBGRAPI%202018%20-%20Main%20Track.pdf","https://scholar.google.com/scholar?q=related:gUZaUKPTMpcJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
41,"GB de Souza, JP Papa, ...","On the learning of deep local features for robust face spoofing detection",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614337/","https://scholar.google.com/scholar?cites=3909031345470004363&as_sdt=2005&sciodt=2007&hl=en",27,"2025-09-06 15:37:37","","","","",,,,,41,5.86,14,3,7,"Biometrics emerged as a robust solution for security systems. However, given the dissemination of biometric applications, criminals are developing techniques to circumvent them by …","https://arxiv.org/pdf/1806.07492","https://scholar.google.com/scholar?q=related:i1ybOkyrPzYJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
40,"BC Benato, AC Telea, AX Falcão","Semi-supervised learning with interactive label propagation guided by feature space projections",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614354/","https://scholar.google.com/scholar?cites=18077092984831216857&as_sdt=2005&sciodt=2007&hl=en",21,"2025-09-06 15:37:37","","","","",,,,,40,5.71,13,3,7,"While the number of unsupervised samples for data annotation is usually high, the absence of large supervised training sets for effective feature learning and design of high-quality …","https://www.ic.unicamp.br/~ra192865/assets/presentations/2018_sibgrapi_SemiSupervisedLearning.pdf","https://scholar.google.com/scholar?q=related:2QySDEu83voJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
40,"CS Bezerra, R Laroca, DR Lucio, ...","Robust iris segmentation based on fully convolutional networks and generative adversarial networks",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614340/","https://scholar.google.com/scholar?cites=9171749973029338965&as_sdt=2005&sciodt=2007&hl=en",22,"2025-09-06 15:37:37","","","","",,,,,40,5.71,10,4,7,"The iris can be considered as one of the most important biometric traits due to its high degree of uniqueness. Iris-based biometrics applications depend mainly on the iris segmentation …","https://arxiv.org/pdf/1809.00769","https://scholar.google.com/scholar?q=related:Vb8cpwGaSH8J:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
40,"ALB Vieira-e-Silva, H de Castro Felix, ...","Stn plad: A dataset for multi-size power line assets detection in high-resolution uav images",2021,"2021 34th SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9643100/","https://scholar.google.com/scholar?cites=834918678563216418&as_sdt=2005&sciodt=2007&hl=en",23,"2025-09-06 15:37:37","","","","",,,,,40,10.00,13,3,4,"Many power line companies are using UAVs to perform their inspection processes instead of putting their workers at risk by making them climb high voltage power line towers, for …","https://arxiv.org/pdf/2108.07944","https://scholar.google.com/scholar?q=related:IlwZVB06lgsJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
39,"C Abou Akar, J Tekli, D Jess, M Khoury, ...","Synthetic object recognition dataset for industries",2022,"2022 35th SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9991784/","https://scholar.google.com/scholar?cites=2270778911907738709&as_sdt=2005&sciodt=2007&hl=en",15,"2025-09-06 15:37:37","","","","",,,,,39,13.00,8,5,3,"Smart robots in factories highly depend on Computer Vision (CV) tasks, eg object detection and recognition, to perceive their surroundings and react accordingly. These CV tasks can …","https://www.researchgate.net/profile/Chafic-Abou-Akar-3/publication/366615502_Synthetic_Object_Recognition_Dataset_for_Industries/links/63c134bd3b521f1d4d875b9d/Synthetic-Object-Recognition-Dataset-for-Industries.pdf","https://scholar.google.com/scholar?q=related:VXS1p2Ntgx8J:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
39,"DGC Roman, GC Chávez","Violence detection and localization in surveillance video",2020,"2020 33rd SIBGRAPI conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9265970/","https://scholar.google.com/scholar?cites=12174351362880244603&as_sdt=2005&sciodt=2007&hl=en",20,"2025-09-06 15:37:37","","","","",,,,,39,7.80,20,2,5,"Automatic violence detection in video surveillance is crucial for social and personal security. Due to the massive video data produced by surveillance cameras installed in different …","","https://scholar.google.com/scholar?q=related:ewtF4w_886gJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
36,"J Macedo, F Costa, ...","A benchmark methodology for child pornography detection",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614362/","https://scholar.google.com/scholar?cites=9524390002006643967&as_sdt=2005&sciodt=2007&hl=en",24,"2025-09-06 15:37:37","","","","",,,,,36,5.14,12,3,7,"The acquisition and distribution of child sexual content are some of the most important concerns for legislative systems and law enforcement agencies around the world. There is a great …","http://sibgrapi.sid.inpe.br/attachment.cgi/sid.inpe.br/sibgrapi/2018/08.31.01.55/doc/sibgrapi_2018_paper_64.pdf","https://scholar.google.com/scholar?q=related:_1Tjkz5uLYQJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
36,"GB Cavallari, LSF Ribeiro, ...","Unsupervised representation learning using convolutional and stacked auto-encoders: a domain and cross-domain feature space analysis",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614360/","https://scholar.google.com/scholar?cites=10454244465319812523&as_sdt=2005&sciodt=2007&hl=en",26,"2025-09-06 15:37:37","","","","",,,,,36,5.14,12,3,7,"A feature learning task involves training models that are capable of inferring good representations (transformations of the original space) from input data alone. When working with …","https://arxiv.org/pdf/1811.00473","https://scholar.google.com/scholar?q=related:qx17xvPvFJEJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
34,"FP dos Santos, MA Ponti","Robust feature spaces from pre-trained deep network layers for skin lesion classification",2018,"2018 31st SIBGRAPI Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614328/","https://scholar.google.com/scholar?cites=18132137969555717082&as_sdt=2005&sciodt=2007&hl=en",28,"2025-09-06 15:37:37","","","","",,,,,34,4.86,17,2,7,"The incidence of skin cancer in the world population is a public health concern, and the first diagnosis takes into account the appearance of lesions on skin. In this context, automated …","http://sibgrapi.sid.inpe.br/col/sid.inpe.br/sibgrapi/2018/08.30.16.03/doc/paper_id_28.pdf","https://scholar.google.com/scholar?q=related:2ru9RWpLovsJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
34,"H Oliveira, J Dos Santos","Deep transfer learning for segmentation of anatomical structures in chest radiographs",2018,"2018 31st SIBGRAPI Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614330/","https://scholar.google.com/scholar?cites=11496665929875530451&as_sdt=2005&sciodt=2007&hl=en",31,"2025-09-06 15:37:37","","","","",,,,,34,4.86,17,2,7,"Segmentation of anatomical structures in Chest Posterior-Anterior Radiographs is a classical task on biomedical image analysis. Deep Learning has been widely used for detection and …","http://sibgrapi.sid.inpe.br/attachment.cgi/sid.inpe.br/sibgrapi/2018/09.07.23.36/doc/SIBGRAPI_Semi_Supervised_Transfer_Final%20(2).pdf","https://scholar.google.com/scholar?q=related:0yKRU8BcjJ8J:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
33,"LA Zanlorensi, E Luz, R Laroca, ...","The impact of preprocessing on deep representations for iris recognition on unconstrained environments",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614341/","https://scholar.google.com/scholar?cites=3579301822095847559&as_sdt=2005&sciodt=2007&hl=en",34,"2025-09-06 15:37:37","","","","",,,,,33,4.71,8,4,7,"The use of iris as a biometric trait is widely used because of its high level of distinction and uniqueness. Nowadays, one of the major research challenges relies on the recognition of iris …","https://arxiv.org/pdf/1808.10032","https://scholar.google.com/scholar?q=related:h3DuEQs8rDEJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
31,"AM Santos, CJA Bastos-Filho, ...","Counting vehicle with high-precision in brazilian roads using yolov3 and deep sort",2020,"2020 33rd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9266010/","https://scholar.google.com/scholar?cites=7702937131822303137&as_sdt=2005&sciodt=2007&hl=en",25,"2025-09-06 15:37:37","","","","",,,,,31,6.20,10,3,5,"The Brazilian National Department of Transport Infrastructure (DNIT) maintains the National Traffic Counting Plan (PNCT). The main goal of PNCT is to evaluate the current flow of traffic …","http://sibgrapi.sid.inpe.br/attachment.cgi/sid.inpe.br/sibgrapi/2020/09.15.17.37/doc/Article%20Sibgrapi_2020___Counting%20Vehicle%20with%20High-Precision_Final_CamaraReady.pdf","https://scholar.google.com/scholar?q=related:oUdvbYJU5moJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
29,"SF dos Santos, N Sebe, ...","CV-C3D: action recognition on compressed videos with convolutional 3d networks",2019,"2019 32nd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8919874/","https://scholar.google.com/scholar?cites=15180261414962253979&as_sdt=2005&sciodt=2007&hl=en",29,"2025-09-06 15:37:37","","","","",,,,,29,4.83,10,3,6,"Action recognition in videos has gained substantial attention from the computer vision community due to the wide range of possible applications. Recent works have addressed this …","","https://scholar.google.com/scholar?q=related:m9BkFFQfq9IJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
29,"FCM Rodrigues, R Hirata, ...","Image-based visualization of classifier decision boundaries",2018,"2018 31st SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8614349/","https://scholar.google.com/scholar?cites=17328586071951357560&as_sdt=2005&sciodt=2007&hl=en",32,"2025-09-06 15:37:37","","","","",,,,,29,4.14,10,3,7,"Understanding how a classifier partitions a high-dimensional input space and assigns labels to the parts is an important task in machine learning. Current methods for this task mainly …","https://research.rug.nl/files/202230015/Image_Based_Visualization_of_Classifier_Decision_Boundaries.pdf","https://scholar.google.com/scholar?q=related:eDZxvjiBe_AJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
27,"DJB Rojas, BJT Fernandes, ...","A review on image inpainting techniques and datasets",2020,"2020 33rd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9265979/","https://scholar.google.com/scholar?cites=7022537377026765910&as_sdt=2005&sciodt=2007&hl=en",2,"2025-09-06 15:37:37","","","","",,,,,27,5.40,9,3,5,"Image inpainting is a process that allows filling in target regions with alternative contents by estimating the suitable information from auxiliary data, either from surrounding areas or …","http://sibgrapi.sid.inpe.br/col/sid.inpe.br/sibgrapi/2020/09.27.23.55/doc/89%20-%20A%20Review%20on%20Image%20Inpainting%20Techniques%20and%20Datasets.pdf","https://scholar.google.com/scholar?q=related:VnSVk4kQdWEJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
24,"SF dos Santos, J Almeida","Faster and accurate compressed video action recognition straight from the frequency domain",2020,"2020 33rd SIBGRAPI conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9265987/","https://scholar.google.com/scholar?cites=9282968369783389098&as_sdt=2005&sciodt=2007&hl=en",30,"2025-09-06 15:37:37","","","","",,,,,24,4.80,12,2,5,"Human action recognition has become one of the most active field of research in computer vision due to its wide range of applications, like surveillance, medical, industrial environments…","https://arxiv.org/pdf/2012.13726","https://scholar.google.com/scholar?q=related:qjsgjoy604AJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
24,"G Garcia-Zanabria, E Gomez-Nieto, ...","Mirante: A visualization tool for analyzing urban crimes",2020,"2020 33rd SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9265984/","https://scholar.google.com/scholar?cites=4187651663141091826&as_sdt=2005&sciodt=2007&hl=en",36,"2025-09-06 15:37:37","","","","",,,,,24,4.80,8,3,5,"Visualization assisted crime analysis tools used by public security agencies are usually designed to explore large urban areas, relying on grid-based heatmaps to reveal spatial crime …","https://www.academia.edu/download/87800663/mirante.pdf","https://scholar.google.com/scholar?q=related:8jmZIACHHToJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
23,"LP Carlini, LA Ferreira, GAS Coutrin, ...","A convolutional neural network-based mobile application to bedside neonatal pain assessment",2021,"2021 34th SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9643144/","https://scholar.google.com/scholar?cites=9341087771309822368&as_sdt=2005&sciodt=2007&hl=en",37,"2025-09-06 15:37:37","","","","",,,,,23,5.75,6,4,4,"More than 500 painful interventions are carried out during the hospitalisation of a newborn baby in a neonatal intensive care unit. Since neonates are not able to verbally communicate …","http://sibgrapi.sid.inpe.br/col/sid.inpe.br/sibgrapi/2021/09.01.22.15/doc/paper_id_18.pdf","https://scholar.google.com/scholar?q=related:oNGqONY1ooEJ:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
23,"HF Menezes, ASC Ferreira, ET Pereira, ...","Bias and fairness in face detection",2021,"2021 34th SIBGRAPI …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9643102/","https://scholar.google.com/scholar?cites=11519076663576379278&as_sdt=2005&sciodt=2007&hl=en",38,"2025-09-06 15:37:37","","","","",,,,,23,5.75,6,4,4,"Processing of face images is used in many areas, for example: commercial applications such as video-games; facial biometrics; facial expression recognition, etc. Face detection is a …","http://sibgrapi.sid.inpe.br/col/sid.inpe.br/sibgrapi/2021/09.04.19.00/doc/103.pdf","https://scholar.google.com/scholar?q=related:jj_24DH7258J:scholar.google.com/&scioq=%222377+5416%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
