TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
Eventos da Área,EMCIS,"European, Mediterranean, and Middle Eastern Conference on Information Systems",14,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=QD5idH6caNAJ.2024,,,,https://dblp.org/db/conf/emcis/index.html,
Eventos da Área,FEDCSIS,Federated Conference on Computer Science and Information Systems,22,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=PHUeOJr2y-EJ.2024,,,,https://dblp.org/db/conf/fedcsis/index.html,
Eventos da Área,HICSS,Hawaii International Conference on System Sciences,59,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=6wBd043QhTIJ.2024,,,,https://dblp.org/db/conf/hicss/index.html,
Eventos da Área,CISTI,Iberian Conference on Information Systems and Technologies,23,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=8MjqfFw7-w4J.2024,,,,,
Eventos da Área,CLOUD,IEEE International Conference on Cloud Computing,34,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=ioohKoS5imcJ.2024,,,,https://dblp.org/db/conf/IEEEcloud/index.html,
Eventos da Área,CloudCom,"IEEE International Conference on Cloud Computing, Technology and Science",13,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=aNZ314HiR4YJ.2024,,,,https://dblp.org/db/conf/cloudcom/index.html,
Eventos da Área,CloudNet,IEEE International Conference on Cloud Networking,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=xDYTOighRhwJ.2024,,,,https://dblp.org/db/conf/cloudnet/index.html,
Eventos da Área,CIT,IEEE International Conference on Computer and Information Technology,13,https://scholar.google.com.br/scholar?q=%22IEEE+International+Conference+on+Computer+and+Information+Technology%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,International Conference on Information Technology (ICIT) – Conference on Information Technology (CIT),,https://dblp.org/db/conf/cit/index.html,
Eventos da Área,DSAA,IEEE International Conference on Data Science and Advanced Analytics,26,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=ZHdJbJwh40EJ.2024,,,,https://dblp.org/db/conf/dsaa/index.html,
Eventos da Área,ICIIS,IEEE International Conference on Industrial and Information Systems,17,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=1ghmjqkbs8UJ.2024,,,,https://dblp.org/db/conf/iciis/index.html,
Eventos da Área,SSE,IEEE International Conference on Services Computing,19,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=_Fj23yox54QJ.2024,,IEEE International Conference on Software Services Engineering (IEEE SSE),,https://dblp.org/db/conf/IEEEscc/index.html,
Eventos da Área,ICWS,IEEE International Conference on Web Services,26,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=UYzshLpmx2EJ.2024,,,IEEE International Conference on Web Services,https://dblp.org/db/conf/icws/index.html,
Eventos da Área,CCGRID,"IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing",13,https://scholar.google.com/scholar?q=%22IEEE%2FACM+International+Symposium+on+Cluster%2C+Cloud+and+Grid+Computing%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/ccgrid/index.html,
Eventos da Área,PoEM,IFIP WG 8.1 Working Conference on the Practice of Enterprise Modelling,12,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=e5pHNeuFGzEJ.2024,,,,https://dblp.org/db/conf/ifip8-1/index.html,
Eventos da Área,IAS,Industry Applications Society Annual Meeting,13,https://scholar.google.com/scholar?q=%22Industry+Applications+Society+Annual+Meeting%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/ias/index.html,
Eventos da Área,ISCRAM,Information Systems for Crisis Response and Management,21,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=jpqK-S5bXocJ.2024,,,,https://dblp.org/db/conf/iscram/index.html,
Eventos da Área,ISLA,Information Systems in Latin America,4,https://scholar.google.com/scholar?q=%22Information+Systems+in+Latin+America%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://aisel.aisnet.org/isla/,
Eventos da Área,CEDEM,International Conference for E-Democracy and Open Government,9,https://scholar.google.com/scholar?q=International+Conference+for+E-Democracy+and+Open+Government&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,International Conference on eDemocracy & eGovernment (ICEDEG),,https://dblp.org/db/conf/cedem/index.html,
Eventos da Área,ASONAM,International Conference on Advances in Social Networks Analysis and Mining,36,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=71Q5CJZj-VYJ.2024,,,,https://dblp.org/db/conf/asunam/index.html,
Eventos da Área,AICT,International Conference on Application of Information and Communication Technologies,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=lyn0_4ToR5cJ.2024,,,,https://dblp.org/db/conf/aict/index.html,
Eventos da Área,NLDB,International Conference on Applications of Natural Language to Information Systems,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=4YrITWKg3KAJ.2024,,,,https://dblp.org/db/conf/nldb/index.html,
Eventos da Área,BIS,International Conference on Business Information Systems,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=qAXde7fvX5YJ.2024,,,BIS: Business Information Systems,https://dblp.org/db/conf/bis/index.html,
Eventos da Área,CLOSER,International Conference on Cloud Computing and Services Science,15,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=hltkuBaF_uEJ.2024,,,,https://dblp.org/db/conf/closer/index.html,
Eventos da Área,CLOUDTECH,International Conference on Cloud Computing Technologies and Applications,13,https://scholar.google.com/scholar?q=%22International+Conference+on+Cloud+Computing+Technologies+and+Applications%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,International Conference on Cloud Computing and Artificial Intelligence: Technologies and Applications (CloudTech),,https://dblp.org/db/conf/cloudtech/index.html,
Eventos da Área,CITS,"International Conference on Computer, Information, and Telecommunication Systems",14,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=FdZkG8N8jboJ.2024,,,,https://dblp.org/db/conf/cits/index.html,
Eventos da Área,ER,International Conference on Conceptual Modeling,20,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=wB6WaEpFlvgJ.2024,,,,https://dblp.org/db/conf/er/index.html,
Eventos da Área,CoopIS,International Conference on Cooperative Information Systems,6,https://scholar.google.com/scholar?q=%22International+Conference+on+Cooperative+Information+Systems%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/coopis/index.html,
Eventos da Área,DATA,"International Conference on Data Science, E-learning and Information Systems",15,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=aRfvSgRTrjoJ.2024,,,,https://dblp.org/db/conf/data/index.html,
Eventos da Área,ICDIM,International Conference on Digital Information Management,32,https://scholar.google.com.br/scholar?q=International+Conference+on+Digital+Information+Management&hl=pt-BR&as_sdt=0%2C5&as_vis=1&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/icdim/index.html,
Eventos da Área,ic-ETITE,International Conference on Emerging Trends in Information Technology and Engineering,21,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=MK4W6BWjMjYJ.2024,,,,,
Eventos da Área,INDUSCON,International Conference on Industry Applications,12,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=kHVE9lQrYc8J.2024,,,,,
Eventos da Área,IPMU,International Conference on Information Processing and Management of Uncertainty in Knowledge-Based Systems,15,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=DxTMQsOcxf0J.2024,,International Conference on Information Processing and Management of Uncertainty,,https://dblp.org/db/conf/ipmu/index.html,
Eventos da Área,ISCON,International Conference on Information Systems and Computer Networks,14,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=E623cbW5qKIJ.2024,,,,,
Eventos da Área,CONTECSI,International Conference on Information Systems and Technology Management,5,https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024&q=%22International+Conference+on+Information+Systems+and+Technology+Management%22&btnG=,,,,,
Eventos da Área,ISD,International Conference on Information Systems Development,13,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=IXwBVJe3Y30J.2024,,,,https://dblp.org/db/conf/isdevel/index.html,
Eventos da Área,ICIT,International Conference on Information Technology,23,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=LumpKNGPVQMJ.2024,,,,https://dblp.org/db/conf/icit/index.html,
Eventos da Área,ICITS,International Conference on Information Technology & Systems,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=DX1aBBbAiv8J.2024 ,,,,,
Eventos da Área,INTECH,International Conference on Innovative Computing Technology,15,https://scholar.google.com/scholar?q=International+Conference+on+Innovative+Computing+Technology&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,,
Eventos da Área,CICLing,International Conference on Intelligent Text Processing and Computational Linguistics,49,https://scholar.google.com/scholar?q=International+Conference+on+Intelligent+Text+Processing+and+Computational+Linguistics&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/cicling/index.html,
Eventos da Área,KESW,International Conference on Knowledge Engineering and Semantic Web,37,"https://scholar.google.com/scholar?q=International+Conference+on+Knowledge+Engineering+and+Semantic+Web&hl=pt-BR&as_sdt=0,5&as_ylo=2020&as_yhi=2024",,,,https://dblp.org/db/conf/kesw/index.html,
Eventos da Área,KMO,International Conference on Knowledge Management in Organizations,12,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=-yAq_nHfnI0J.2024 ,,,,https://dblp.org/db/conf/kmo/index.html,
Eventos da Área,KES,International Conference on Knowledge-Based and Intelligent Information & Engineering Systems,2,https://scholar.google.com.br/scholar?q=source%3AInternational+source%3AConference+source%3Aon+source%3AKnowledge-Based+source%3Aand+source%3AIntelligent+source%3AInformation+source%3A%26+source%3AEngineering+source%3ASystems&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/kes/index.html,
Eventos da Área,JURIX,International Conference on Legal Knowledge and Information Systems,15,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=hTnzOl0B1DQJ.2024,,,,https://dblp.org/db/conf/jurix/index.html,
Eventos da Área,MEDES,International Conference on Management of Digital EcoSystems,12,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=8r87ioMWSPAJ.2024,,,,https://dblp.org/db/conf/medes/index.html,
Eventos da Área,NISS,"International Conference on Networking, Information Systems & Security",15,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=-dXCJGbxPbsJ.2024,,,,https://dblp.org/db/conf/niss/index.html,
Eventos da Área,RCIS,International Conference on Research Challenges in Information Science,18,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=yxUYnK6YD7QJ.2024,,,,https://dblp.org/db/conf/rcis/index.html,
Eventos da Área,ICSC,International Conference on Semantic Computing,22,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=xo4pTqxCvn8J.2024,,,,https://dblp.org/db/conf/icsc/index.html,
Eventos da Área,SOCIALCOM,International Conference on Social Computing,10,https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024&q=%22IEEE+International+Conference+on+Social+Computing+%28SocialCom%29%22&btnG=,,,IEEE International Conference on Social Computing (SocialCom),https://dblp.org/db/conf/socialcom/index.html,
Eventos da Área,SOCINFO,International Conference on Social Informatics,8,"https://scholar.google.com/scholar?q=%22International+Conference+on+Social+Informatics%22&hl=pt-BR&as_sdt=0,5&as_ylo=2020&as_yhi=2024",,,,https://dblp.org/db/conf/socinfo/index.html,
Eventos da Área,ICSOB,International Conference on Software Business,11,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=lySJ7rWrE4EJ.2024,,,,https://dblp.org/db/conf/icsob/index.html,
Eventos da Área,PROPOR,International Conference on the Computational Processing of Portuguese,7,https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024&q=%22International+Conference+on+the+Computational+Processing+of+Portuguese%22&btnG=,,,,https://dblp.org/db/conf/propor/index.html,
Eventos da Área,ICEGOV,International Conference on Theory and Practice of Eletronic Governance,19,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=CvhnNEBhA8sJ.2024,,,,https://dblp.org/db/conf/icegov/index.html,
Eventos da Área,UMAP,"International Conference on User Modeling, Adaptation and Personalization",28,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=jtXTIwcBWV8J.2024,,"ACM Conference on User Modeling, Adaptation and Personalization",International Conference on User Modeling (UM),https://dblp.org/db/conf/um/index.html,
Eventos da Área,ICWSM,International Conference on Web and Social Media,59,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=eH4qSzdbVtwJ.2024,,,,https://dblp.org/db/conf/icwsm/index.html,
Eventos da Área,ICWE,International Conference on Web Engineering,16,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=I8L8xmsrq2EJ.2024,,,,https://dblp.org/db/conf/icwe/index.html,
Eventos da Área,IC3K,"International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",10,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=vt63wi0KkScJ.2024,,,,https://dblp.org/db/conf/ic3k/index.html,
Eventos da Área,Middleware,International Middleware Conference,22,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=NA4iP0Rm0toJ.2024,,,,https://dblp.org/db/conf/middleware/index.html,
Eventos da Área,ISCIS,International Symposium on Computer and Information Sciences,12,https://scholar.google.com/scholar?q=%22International+Symposium+on+Computer+and+Information+Sciences%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/iscis/index.html,
Eventos da Área,SoWeMi,International Workshop on Mining the Social Web,3,https://scholar.google.com/scholar?q=%22International+Workshop+on+Mining+the+Social+Web%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=&as_yhi=2024,,,,,
Eventos da Área,IWSECO,International Workshop on Software Ecosystems,9,https://scholar.google.com.br/scholar?q=%22International+Workshop+on+Software+Ecosystems%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/iwseco/index.html,
Eventos da Área,SESoS,International Workshop on Software Engineering for Systems-of-Systems and Software Ecosystems,5,https://scholar.google.com.br/scholar?q=source%3AInternational+source%3AWorkshop+source%3Aon+source%3ASoftware+source%3AEngineering+source%3Afor+source%3ASystems-of-Systems+source%3Aand+source%3ASoftware+source%3AEcosystems&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/sessos/index.html,
Eventos da Área,PACIS,Pacific Asia Conference on Information Systems,24,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=CY_aqjanJeoJ.2024,,,,https://dblp.org/db/conf/pacis/index.html,
Eventos da Área,SBTI,Simpósio Brasileiro de Tecnologia da Informação,3,https://scholar.google.com/scholar?q=%22Simp%C3%B3sio+Brasileiro+de+Tecnologia+da+Informa%C3%A7%C3%A3o%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,,
Eventos da Área,IHC,Simpósio Brasileiro sobre Fatores Humanos em Sistemas Computacionais,11,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=jyopF_8JEZIJ.2024,,,,https://dblp.org/db/conf/ihc/index.html,https://sol.sbc.org.br/index.php/ihc/issue/archive
Eventos da Área,WEBSCI,Web Science Conference,30,https://scholar.google.com.br/citations?hl=pt-PT&view_op=list_hcore&venue=bjjY0KRB7JIJ.2024,,,ACM Web Science Conference,https://dblp.org/db/conf/websci/index.html,
Eventos da Área,WCAMA,Workshop de Computação Aplicada à Gestão do Meio Ambiente e Recursos Naturais,0,https://scholar.google.com.br/scholar?q=%22Workshop+de+Computa%C3%A7%C3%A3o+Aplicada+%C3%A0+Gest%C3%A3o+do+Meio+Ambiente+e+Recursos+Naturais%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,,https://sol.sbc.org.br/index.php/wcama/issue/archive
Eventos da Área,WCGE,Workshop de Computação Aplicada em Governo Eletrônico,5,https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024&q=%22Workshop+de+Computa%C3%A7%C3%A3o+Aplicada+em+Governo+Eletr%C3%B4nico%22&btnG=,,,,,https://sol.sbc.org.br/index.php/wcge/issue/archive
Eventos da Área,BPMS2,Workshop on Social and Human Aspects of Business Process Management,3,https://scholar.google.com.br/scholar?q=%22Workshop+on+Social+and+Human+Aspects+of+Business+Process+Management%22&hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&as_yhi=2024,,,,https://dblp.org/db/conf/bpm/bpmw2022.html,
