TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
"Top, mas não é core",ICBC,IEEE International Conference on Blockchain and Cryptocurrency,31,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=Hh3XGFymILkJ.2023,,,,https://dblp.org/db/conf/icbc2/index.html,
"Top, mas não é core",ALLERTON,"Allerton Conference on Communication, Control, and Computing",28,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=HbOjoTJcHB8J.2023,,,,https://dblp.org/db/conf/allerton/index.html,
"Top, mas não é core",PERCOM,International Conference on Pervasive Computing and Communications,26,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=gauoYMg7lZMJ.2023,,,,https://dblp.org/db/conf/percom/index.html,
"Top, mas não é core",CCGrid,"IEEE/ACM International Symposium on Cluster, Cloud and Grid Computing",24,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=_IeLSKDu4j0J.2023,,,,https://dblp.org/db/conf/ccgrid/index.html,
"Top, mas não é core",SPAA,ACM Symposium on Parallelism in Algorithms and Architectures,24,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=siTGI384Pw4J.2023,,,,https://dblp.org/db/conf/spaa/index.html,
"Top, mas não é core",HPDC,International Symposium on High Performance Distributed Computing,23,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=VcBBCUw4gmMJ.2023,,,,https://dblp.org/db/conf/hpdc/index.html,
"Top, mas não é core",MIDDLEWARE,International Middleware Conference,22,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=NA4iP0Rm0toJ.2023,,,,https://dblp.org/db/conf/middleware/index.html,
"Top, mas não é core",PDP,"Euromicro International Conference on Parallel, Distributed and Network-Based Processing",20,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=YhI5DwI2n2gJ.2023,,,,https://dblp.org/db/conf/pdp/index.html,
"Top, mas não é core",EUROPAR,European Conference on Parallel Computing,19,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=tOMY2Y_aVTMJ.2023,,,,https://dblp.org/db/conf/europar/index.html,
"Top, mas não é core",SRDS,IEEE Symposium on Reliable Distributed Systems,18,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=f5ybybsCQdkJ.2023,,,,https://dblp.org/db/conf/srds/index.html,
Eventos da Área,WF-IoT,World Forum on Internet of Things,38,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=gSjQo1cwB88J.2023,,,,https://dblp.org/db/conf/wf-iot/index.html,
Eventos da Área,CCNC,Annual IEEE Consumer Communications & Networking Conference,33,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=IzHKIKh35TsJ.2023,,,,https://dblp.org/db/conf/ccnc/index.html,
Eventos da Área,NOMS,IEEE/IFIP Network Operations and Management Symposium,32,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=DWJBNISV1bQJ.2023,,,,https://dblp.org/db/conf/noms/index.html,
Eventos da Área,IWCMC,International Wireless Communications and Mobile Computing Conference,31,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=VmAg1pGpY18J.2023,,,,https://dblp.org/db/conf/iwcmc/index.html,
Eventos da Área,ISCC,International Symposium on Computers and Communications,27,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=0jK8bHjCH68J.2023,,,,https://dblp.org/db/conf/iscc/index.html,
Eventos da Área,SECON,"IEEE International Conference on Sensing, Communication and Networking",26,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=Vhi1mcaJdXEJ.2023,,,,https://dblp.org/db/conf/secon/index.html,
Eventos da Área,ICOIN,International Conference on Information Networking,26,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=5Xez39t0_4UJ.2023,,,,https://dblp.org/db/conf/icoin/index.html,
Eventos da Área,COMSNETS,International Conference on COMmunication Systems & NETworkS,26,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=zHwZkHkaM2EJ.2023,,,,https://dblp.org/db/conf/comsnets/index.html,
Eventos da Área,ICCCN,International Conference on Computer Communications and Networks,26,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=DstJkgVOjywJ.2023,,,,https://dblp.org/db/conf/icccn/index.html,
Eventos da Área,WCNCW,IEEE Wireless Communications and Networking Conference Workshops,26,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=fw0ZUVavHdsJ.2023,,,,https://dblp.org/db/conf/wcncw/index.html,
Eventos da Área,NetSoft,IEEE NetSoft Conference and Workshops,26,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=7uhFfRV5cUQJ.2023,,,,https://dblp.org/db/conf/netsoft/index.html,
Eventos da Área,SmartGridComm,IEEE International Conference on Smart Grid Communications,25,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=SnwrCbSeOf8J.2023,,,,https://dblp.org/db/conf/smartgridcomm/index.html,
Eventos da Área,CAMAD,IEEE International Workshop on Computer Aided Modeling and Design of Communication Links and Networks,25,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=zsyVgJ0BX8MJ.2023,,,,https://dblp.org/db/conf/camad/index.html,
Eventos da Área,WoWMoM,"International Symposium on a World of Wireless, Mobile and Multimedia Networks",24,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=N_9FWgf0qxMJ.2023,,,,https://dblp.org/db/conf/wowmom/index.html,
Eventos da Área,DISC,International Symposium on Distributed Computing,24,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=I09_2V3FJhwJ.2023,,,,https://dblp.org/db/conf/disc/index.html,
Eventos da Área,EuCNC,European Conference on Networks and Communications,24,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=NcKP0_ggixQJ.2023,,,,https://dblp.org/db/conf/eucnc/index.html,
Eventos da Área,ISC2,IEEE International Smart Cities Conference,24,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=yFTutsygf2gJ.2023,,,,https://dblp.org/db/conf/isc2/index.html,
Eventos da Área,ISWCS,International Symposium on Wireless Communication Systems,23,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=bKvDXIhWqbQJ.2023,,,,https://dblp.org/db/conf/iswcs/index.html,
Eventos da Área,UCC,IEEE/ACM International Conference on Utility and Cloud Computing,23,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=gCzn4TRHFGQJ.2023,,,,https://dblp.org/db/conf/ucc/index.html,
Eventos da Área,AINA,IEEE International Conference on Advanced Information Networking and Applications,22,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=FBp6ksxIdQYJ.2023,,,,https://dblp.org/db/conf/aina/index.html,
Eventos da Área,ISGT,IEEE PES Innovative Smart Grid Technologies,22,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=9nASlar3rTYJ.2023,,,,https://dblp.org/db/conf/isgt/index.html,
Eventos da Área,ISGT-Europe,IEEE PES Innovative Smart Grid Technologies Conference Europe,22,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=clIpBqTfgOsJ.2023,,,,https://dblp.org/db/conf/isgteurope/index.html,
Eventos da Área,DCOSS,International Conference on Distributed Computing in Sensor Systems,21,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=ps72WqVeHX4J.2023,,,,https://dblp.org/db/conf/dcoss/index.html,
Eventos da Área,FiCloud,International Conference on Future Internet of Things and Cloud,21,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=qesER2iEwMYJ.2023,,,,https://dblp.org/db/conf/ficloud/index.html,
Eventos da Área,DySPAN,IEEE Symposium on New Frontiers in Dynamic Spectrum Access Networks,21,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=0y6OyqiGt8MJ.2023,,,,https://dblp.org/db/conf/dyspan/index.html,
Eventos da Área,PAM,Passive and Active Network Measurement Conference,20,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=fZ5Q0nFEqjEJ.2023,,,,https://dblp.org/db/conf/pam/index.html,
Eventos da Área,WiMob,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",20,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=93OvvQzt_GcJ.2023,,,,https://dblp.org/db/conf/wimob/index.html,
Eventos da Área,ICDCN,International Conference of Distributed Computing and Networking,20,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=oN_amMDfj5sJ.2023,,,,https://dblp.org/db/conf/icdcn/index.html,
Eventos da Área,NCA,IEEE International Symposium on Network Computing and Applications,20,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=lTgG3I7tby0J.2023,,,,https://dblp.org/db/conf/nca/index.html,
Eventos da Área,CNSM,International Conference on Network and Service Management,19,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=D9Ngi53e3FUJ.2023,,,,https://dblp.org/db/conf/cnsm/index.html,
Eventos da Área,WiOpt,"International Symposium on Modeling and Optimization in Mobile, Ad Hoc, and Wireless Networks",19,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=wMDBJK-Wc7wJ.2023,,,,https://dblp.org/db/conf/wiopt/index.html,
Eventos da Área,MASS,IEEE International Conference on Mobile Adhoc and Sensor Systems,19,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=R3zPuj5YyygJ.2023,,,,https://dblp.org/db/conf/mass/index.html,
Eventos da Área,VNC,IEEE Vehicular Networking Conference,19,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=Uiuel-P8PcAJ.2023,,,,https://dblp.org/db/conf/vnc/index.html,
Eventos da Área,MSWIM,"ACM International Conference on Modeling, Analysis and Simulation of Wireless and Mobile Systems",19,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=7xyzSiMupzgJ.2023,,,,https://dblp.org/db/conf/mswim/index.html,
Eventos da Área,ICUMT,International Conference on Ultra Modern Telecommunications,19,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=Lpmu4bd0tVsJ.2023,,,,https://dblp.org/db/conf/icumt/index.html,
Eventos da Área,LCN,IEEE Conference on Local Computer Networks,18,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=-0SVTi_veasJ.2023,,,,https://dblp.org/db/conf/lcn/index.html,
Eventos da Área,CloudNet,IEEE International Conference on Cloud Networking,18,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=xDYTOighRhwJ.2023,,,,https://dblp.org/db/conf/cloudnet/index.html,
Eventos da Área,WD,Wireless Days Conference,18,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=AFnewPQslXYJ.2023,,,,https://dblp.org/db/conf/wd/index.html,
Eventos da Área,WOCC,Wireless and Optical Communications Conference,18,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=3DkJ6LWnfgoJ.2023,,,,https://dblp.org/db/conf/wocc/index.html,
Eventos da Área,NFV-SDN,IEEE Conference on Network Function Virtualization and Software Defined Networks,18,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=zpJLXcw8LuIJ.2023,,,,https://dblp.org/db/conf/nfvsdn/index.html,
Eventos da Área,CSCN,IEEE Conference on Standards for Communications and Networking,18,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=fRCvy-8x_TkJ.2023,,,,https://dblp.org/db/conf/cscn/index.html,
Eventos da Área,DEBS,International Conference on Distributed and Event-Based Systems,18,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=tlrCVwIsX4kJ.2023,,,,https://dblp.org/db/conf/debs/index.html,
Eventos da Área,IPCCC,"International Performance, Computing, and Communications Conference",17,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=LM8Vo6K7w5QJ.2023,,,,https://dblp.org/db/conf/ipccc/index.html,
Eventos da Área,MobiQuitous,"International Conference on Mobile and Ubiquitous Systems: Computing, Networking and Services",17,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=bnWlRT9hHXEJ.2023,,,,https://dblp.org/db/conf/mobiquitous/index.html,
Eventos da Área,SoftCOM,"International Conference on Software, Telecommunications and Computer Networks",17,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=TezauzTurFkJ.2023,,,,https://dblp.org/db/conf/softcom/index.html,
Eventos da Área,CloudCom,IEEE International Conference on Cloud Computing Technology and Science,16,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=aNZ314HiR4YJ.2023,,,,https://dblp.org/db/conf/cloudcom/index.html,
Eventos da Área,MASCOTS,"International Symposium on the Modeling, Analysis, and Simulation of Computer and Telecommunication Systems",16,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=rUAci4_JCgEJ.2023,,,,https://dblp.org/db/conf/mascots/index.html,
Eventos da Área,IEEEANTS,IEEE International Conference on Advanced Networks and Telecommuncations Systems,15,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=oIYBlZ0nCUMJ.2023,,,,https://dblp.org/db/conf/ieeeants/index.html,
Eventos da Área,OPODIS,International Conference on Principles of Distributed Systems,15,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=0luRC0xHVlsJ.2023,,,,https://dblp.org/db/conf/opodis/index.html,
Eventos da Área,CITS,"International Conference on Computer, Information, and Telecommunication Systems",15,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=FdZkG8N8jboJ.2023,,,,https://dblp.org/db/conf/cits/index.html,
Eventos da Área,MSN,International Conference on Mobile Ad-Hoc and Sensor Networks,13,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=neOh05x3OTMJ.2023,,,,https://dblp.org/db/conf/msn/index.html,
Eventos da Área,IMIS,International Conference on Innovative Mobile and Internet Services in Ubiquitous Computing,12,https://scholar.google.com.br/citations?hl=en&view_op=list_hcore&venue=6Xfj7Y8gKaYJ.2023,,,,https://dblp.org/db/conf/imis/index.html,
Eventos da Área,NetSys,International Conference on Networked Systems,12,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=a1PaC1R5uZ8J.2023,,,,https://dblp.org/db/conf/netsys/index.html,
Eventos da Área,NOF,International Conference on Network of the Future,11,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=mg4DaRHarRgJ.2023,,,,https://dblp.org/db/conf/nof/index.html,
Eventos da Área,LATINCOM,IEEE Latin-American Conference on Communications,11,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=P88GQzAGJOcJ.2023,,,,https://dblp.org/db/conf/latincom/index.html,
Eventos da Área,HEALTHCOM,"IEEE International Conference on E-health Networking, Application & Services",10,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=MfW4vBJSWVEJ.2023,,,,https://dblp.org/db/conf/healthcom/index.html,
Eventos da Área,MEDITCOM,IEEE International Mediterranean Conference on Communications and Networking,8,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=d4PPIblacy8J.2023,,,,https://dblp.org/db/conf/meditcom/index.html,
Eventos da Área,FNWF,IEEE Future Networks World Forum,4,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=MhundaNt3scJ.2023,,,,https://dblp.org/db/conf/fnwf/index.html,
Eventos da Área,ANCS,ACM/IEEE Symposium on Architectures for Networking and Communications Systems,?,?,,,,https://dblp.org/db/conf/ancs/index.html,
Eventos da Área,ICT,International Conference on Telecommunications,?,?,,,,https://dblp.org/db/conf/ict/index.html,
Eventos da Área,WMNC,Joint IFIP Wireless and Mobile Networking Conference,?,?,,,,https://dblp.org/db/conf/wmnc/index.html,
Eventos da Área,APNOMS,Asia-Pacific Network Operations and Management Symposium,?,?,,,,https://dblp.org/db/conf/apnoms/index.html,
Eventos da Área,ISADS,International Symposium on Autonomous Decentralized Systems,?,?,,,,https://dblp.org/db/conf/isads/index.html,
Eventos da Área,Med-Hoc-Net,Mediterranean Ad Hoc Networking Workshop,12,https://scholar.google.com/citations?hl=pt-BR&view_op=search_venues&vq=Mediterranean+Communication+and+Computer+Networking+Conference&btnG=,MedComNet,Mediterranean Communication and Computer Networking Conference,,https://dblp.org/db/conf/medhocnet/index.html,
Eventos da Área,IDCS,International Conference on Internet and Distributed Computing Systems,?,?,,,,https://dblp.org/db/conf/idcs/index.html,
Eventos da Área,DRCN,International Conference on the Design of Reliable Communication Networks,?,?,,,,https://dblp.org/db/conf/drcn/index.html,
Eventos da Área,ADHOC-NOW,International Conference on Ad-Hoc Networks and Wireless,?,,,,,https://dblp.org/db/conf/adhoc-now/index.html,
Eventos da Área,EWSDN,European Workshop on Software Defined Networks,?,,,,,https://dblp.org/db/conf/ewsdn/index.html,
Eventos da Área,WCNC,IEEE Wireless Communications and Networking Conference,?,"Não consegui encontrar o h5 da conferência principal, apenas o h5 dos workshops (entrada WCNCW)",,,,https://dblp.org/db/conf/wcnc/index.html,
Eventos da Área,EWSN,European Conference on Wireless Sensor Networks,17,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=sTp_oa_iyPIJ.2024,,International Conference on Embedded Wireless Systems and Networks,,https://dblp.org/db/conf/ewsn/index.html,
Eventos da Área,GreenCom,IEEE International Conference on Green Computing and Communications,?,,,,,https://dblp.org/db/conf/greencom/index.html,
Eventos da Área,MOBIWAC,ACM International Symposium on Mobility Management and Wireless Access,?,,,,,https://dblp.org/db/conf/mobiwac/index.html,
Eventos da Área,NEW2AN,"International Conference on Internet of Things, Smart Spaces, and Next Generation Networks and Systems",?,,,,,https://dblp.org/db/conf/new2an/index.html,
Eventos da Área,PE-WASUM,"ACM International Symposium on Performance Evaluation of Wireless Ad Hoc, Sensor, and Ubiquitous Networks",?,,,,,https://dblp.org/db/conf/pe-wasun/index.html,
Eventos da Área,Q2SWinet,ACM Symposium on QoS and Security for Wireless and Mobile Networks,?,,,,,https://dblp.org/db/conf/mswim/index.html,
Eventos da Área,LANC,Latin American Networking Conference,?,,,,,https://dblp.org/db/conf/lanc/index.html,
Eventos da Área,LANOMS,Latin-American Network Operations and Management Symposium,?,,,,,https://dblp.org/db/conf/lanoms/index.html,
Eventos da Área,ManSDN/NFV,International Workshop on Management of SDN and NFV Systems,?,,,,,?,
Eventos da Área,LATINCLOUD,IEEE Latin America Conference on Cloud Computing and Communications,?,,,,,https://dblp.org/db/conf/latincloud/index.html,
Eventos da Área,LANMAN,IEEE International Symposium on Local and Metropolitan Area Networks,?,,,,,https://dblp.org/db/conf/lanman/index.html,
Eventos da Área,MASS,IEEE International Conference on Mobile Ad-Hoc and Smart Systems,?,,,,,https://dblp.org/db/conf/mass/index.html,
Eventos da Área,SBrT,Simpósio Brasileiro de Telecomunicações e Processamento de Sinais,?,,,,,https://biblioteca.sbrt.org.br/,
