TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
Eventos da Área,VTS,VLSI Test Symposium,18,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=JTdOipGTjv4J.2024,,,,https://dblp.org/db/conf/vts/index.html,
Eventos da Área,DSP,International Conference on Digital Signal Processing,7,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=aJnwgzbfDTUJ.2024,,,,https://dblp.org/db/conf/icdsp/index.html,
Eventos da Área,ESSDERC,European Solid State Device Research Conference,14,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=u1sD_y1HdVYJ.2024,,,,https://dblp.org/db/conf/essderc/index.html,
Eventos da Área,GLSVLSI,Great Lakes Symposium on VLSI,26,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=pmoNNwZxCvUJ.2024,,,,https://dblp.org/db/conf/glvlsi/index.html,
Eventos da Área,IOLTS,IEEE International On-Line Testing Symposium,18,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=0SR2S8_NVfUJ.2024,,,,https://dblp.org/db/conf/iolts/index.html,
Eventos da Área,ETS,IEEE European Test Symposium,16,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=t9W1EjUjQrMJ.2024,,,,https://dblp.org/db/conf/ets/index.html,
Eventos da Área,NORCAS,Nordic Circuits and Systems Conference,8,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=VvyAP556dQAJ.2024,,,,https://dblp.org/db/conf/norcas/index.html,
Eventos da Área,VLSI-DAT,"International Symposium on VLSI Design, Automation and Test",10,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=SOMKtO20fWEJ.2024,,,,https://dblp.org/db/conf/vlsi-dat/index.html,
Eventos da Área,DDECS,IEEE International Symposium on Design and Diagnostics of Electronic Circuits & Systems,10,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=7-_qFtHfavIJ.2024,,,,https://dblp.org/db/conf/ddecs/index.html,
Eventos da Área,DFTVS,IEEE International Symposium on Defect and Fault Tolerance of VLSI Systems,15,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=y53zu2cNqqkJ.2024,,,,https://dblp.org/db/conf/dft/index.html,
Eventos da Área,ISMVL,IEEE International Symposium on Multiple-Valued Logic,12,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=K6125zrCIPYJ.2024,,,,https://dblp.org/db/conf/ismvl/index.html,
Eventos da Área,ICM,International Conference on Microelectronics,16,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=Im4h2DUUqYEJ.2024,,,,https://dblp.org/db/conf/icm2/index.html,
Eventos da Área,SENSORNETS,International Conference on Sensor Networks,9,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=xdfwLOgmtocJ.2024,,,,https://dblp.org/db/conf/sensornets/index.html,
Eventos da Área,FCCM ,IEEE Symposium on Field-Programmable Custom Computing Machines,28,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=uLGTNGzfRS0J.2024,,,,https://dblp.org/db/conf/fccm/index.html,
Eventos da Área,SAMOS,International Conference on Embedded Computer Systems,11,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=6GMyv-BpYgwJ.2024,,,,https://dblp.org/db/conf/samos/index.html,
Eventos da Área,FPT,International Conference on Field-Programmable Technology,21,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=WIezXfeOQkEJ.2024,,,,https://dblp.org/db/conf/fpt/index.html,
Eventos da Área,ARC,Applied Reconfigurable Computing,13,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=YfOo-Q2IJm8J.2024,,,,https://dblp.org/db/conf/arc/index.html,
Eventos da Área,RECOSOC,International Symposium on Reconfigurable Communication-centric Systems-on-Chip,11,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=z8sUAB07Au0J.2018,,,,https://dblp.org/db/conf/recosoc/index.html,
Eventos da Área,ECCTD,European Conference on Circuit Theory and Design,8,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=European+Conference+on+Circuit+Theory+and+Design&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,https://dblp.org/db/conf/ecctd/index.html,
Eventos da Área,CODES+ISSS,IEEE/ACM/IFIP International Conference on Hardware/Software Codesign and System Synthesis,5,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=International+Conference+on+Hardware%2FSoftware+Codesign+and+System+Synthesis&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,https://dblp.org/db/conf/codesisss/index.html,
Eventos da Área,RECONFIG,International Conference on Reconfigurable Computing and FPGAs,,,,,,https://dblp.org/db/conf/reconfig/index.html,
Eventos da Área,3DIC,IEEE International 3D Systems Integration Conference,5,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=IEEE+International+3D+Systems+Integration+Conference&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,https://dblp.org/db/conf/3dic/index.html,
Eventos da Área,SOCC,IEEE International SOC Conference,11,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=-JLYUDNfBVUJ.2024,,,,,
Eventos da Área,FDL,Forum on Specification and Design Languages,1,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=Forum+on+Specification+and+Design+Languages&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,https://dblp.org/db/conf/fdl/index.html,
Eventos da Área,PATMOS,"International Workshop on Power and Timing Modeling, Optimization and Simulation",,,,,,,
Eventos da Área,CASES,"International Conference on Compilers, Architecture, and Synthesis for Embedded Systems",4,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=International+Conference+on+Compilers%2C+Architecture%2C+and+Synthesis+for+Embedded+Systems&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,https://dblp.org/db/conf/cases/index.html,
Eventos da Área,ICE-CCN,"International Conference on Emerging Trends in Computing, Communication and Nanotechnology",,,,,,,
Eventos da Área,SARNOFF,IEEE Sarnoff Symposium,,,,,,https://dblp.org/db/conf/sarnoff/index.html,
Eventos da Área,IBERCHIP,Workshop Iberchip,2,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=Workshop+Iberchip&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5#d=gs_hdr_drw&t=1730925881163,,,IBERCHIP Workshop,,
Eventos da Área,WCAS,Workshop on Circuits and System Design,,,,,,,
Eventos da Área,Sforum,Microelectronics Student Forum,1,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=Microelectronics+Student+Forum&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,,
Eventos da Área,VLSID,International Conference on VLSI Design,14,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=ouDl0FhpZQ8J.2024,,,,https://dblp.org/db/conf/vlsid/index.html,
Eventos da Área,ESREF,European Symposium on Reliability of Electron Devices Failure Physics and Analysis,1,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=European+Symposium+on+Reliability+of+Electron+Devices+Failure+Physics+and+Analysis&as_ylo=2020&as_yhi=2024&hl=en&as_sdt=0%2C5,,,,,
Eventos da Área,ASAP,"IEEE International Conference on Application-specific Systems, Architectures and Processors",20,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=8awDgn_OhGYJ.2024,,,,https://dblp.org/db/conf/asap/index.html,
