TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
Top 20,SeCoGIS,Workshop on Semantic and Conceptual Issues in Geographic Information Systems,24,https://scholar.google.com.br/scholar?hl=pt-BR&as_sdt=0%2C5&q=source%3A%22SeCoGIS%22&btnG=,,,,,
Top 20,LAGIRS,IEEE Latin American GRSS & ISPRS Remote Sensing Conference (LAGIRS),,,,IEEE Latin American GRSS & ISPRS Remote Sensing Conference,, ,
Top 20,IGARSS,International Geoscience and Remote Sensing Symposium (IGARSS) ,26,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=International+Geoscience+and+Remote+Sensing+Symposium&as_ylo=2020&as_yhi=2024&hl=pt-BR&as_sdt=0%2C5,,,,https://dblp.org/db/conf/igarss/index.html,
Top 20,GEOprocessing,"International Conference on Advanced Geographic Information Systems, Applications, and Services (GEOProcessing)",,,,,, ,
Top 20,GEOBIA,Geographic Object-based Image Analysis (GEOBIA),,,,,,,
Top 20,SBBD,Brazilian Symposium on Databases,7,https://scholar.google.com.br/citations?hl=pt-BR&view_op=list_hcore&venue=ixetonJUY2YJ.2024,,,Simpósio Brasileiro de Bancos de Dados,https://dblp.org/db/conf/sbbd/index.html,http://sol.sbc.org.br/index.php/sbbd
Top 20,SSTD,International Symposium on Spatial and Temporal Databases,6,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=International+Symposium+on+Spatial+and+Temporal+Databases&as_ylo=2020&as_yhi=2024&hl=pt-BR&as_sdt=0%2C5,,,,https://dblp.org/db/conf/ssd/index.html,
Eventos da Área,PLATIAL,International Symposium on Platial Information Science,4,https://scholar.google.com/scholar?as_q=&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=&as_publication=International+Symposium+on+Platial+Information+Science&as_ylo=2020&as_yhi=2024&hl=pt-BR&as_sdt=0%2C5,,,, ,
Eventos da Área,ARIC,International Workshop on Intelligent and Resilient Cities,,,,,, ,
Eventos da Área,GeoAI,International Workshop on AI for Geographic Knowledge Discovery,,,,,,https://dblp.org/db/conf/geoai/index.html,
Eventos da Área,IWCTS,International Workshop on Computational Transportation Science,,,,,, ,
Eventos da Área,BigSpatial,International Workshop on Analytics for Big Geospatial Data,,,,,,https://dblp.org/db/conf/bigspatial-ws/index.html,
Eventos da Área,EM-GIS,International Workshop on the Use of GIS in Emergency Management,,,,,, ,
Eventos da Área,PredictGIS,International Workshop on Prediction of Human Mobility,,,,,, ,
Eventos da Área,GeoSim,International Workshop on Geospatial Simulation,,,,,,https://dblp.org/db/conf/geosim/index.html,
Eventos da Área,LocalRec,"International Workshop on Location-Based Recommendations, Geosocial Networks and Geoadvertising",,,,,, ,
Eventos da Área,GVIZ,Workshop on New Directions in Geovisual Analytics,,,,,, ,
Eventos da Área,LoPaS,Location Privacy and Security Workshop,,,,,, ,
Eventos da Área,SpatialBigData,Spatial Big Data and Machine Learning in GIScience,,,,,, ,
Eventos da Área,CoARCH,Workshop On Computing Techniques For Spatio-Temporal Data in Archaeology And Cultural Heritage,,,,,, ,
Eventos da Área,AMD,Workshop on Analysis of Movement Data,,,,,, ,
Eventos da Área,CCSI,Workshop on Core Computations on Spatial Information,,,,,, ,
