TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
Eventos da Área,ICTAI,International Conference on Tools with Artificial Intelligence,28,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=7SUUxQF2w2cJ.2024,,,,https://dblp.org/db/conf/ictai/index.html,
Eventos da Área,,International Conference on Neural Information Processing,28,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=7SUUxQF2w2cJ.2024,,,,https://dblp.org/db/conf/iconip/index.html,
Eventos da Área,INLG,International Natural Language Generation Conference,29,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=WcIBEdCoDl0J.2024,,,,https://dblp.org/db/conf/inlg/index.html,
Eventos da Área,UbiComp,ACM Conference on Pervasive and Ubiquitous Computing,31,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=WcIBEdCoDl0J.2024,,,,,
Eventos da Área,CIG,IEEE Conference on Computational Intelligence and Games,31,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=HU8fT-f-Q8YJ.2024,,,,https://dblp.org/db/conf/cig/index.html,
Eventos da Área,PAKDD,Pacific-Asia Conference on Knowledge Discovery and Data Mining,30,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=I9UJ598p80sJ.2024,,,,https://dblp.org/db/conf/pakdd/index.html,
Eventos da Área,SMC,"IEEE International Conference on Systems, Man and Cybernetics",32,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=I9UJ598p80sJ.2024,,,,https://dblp.org/db/conf/smc/index.html,
Eventos da Área,EACL,Conference of the European Chapter of the Association for Computational Linguistics,56,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=JnFTLT-D1FUJ.2024,,,,https://dblp.org/db/conf/eacl/index.html,
Eventos da Área,ICMLA,International Conference on Machine Learning and Applications,35,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=jv1gvzv4-LgJ.2024,,,,https://dblp.org/db/conf/icmla/index.html,
Eventos da Área,ISWC,International Semantic Web Conference,37,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=AETH84_wOIQJ.2024,,,,https://dblp.org/db/conf/semweb/index.html,
Eventos da Área,ESWC,European Semantic Web Conference,41,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=AETH84_wOIQJ.2024,,,,https://dblp.org/db/conf/esws/index.html,
Eventos da Área,ECML PKDD,European Conference on Machine Learning and Knowledge Discovery in Databases,45,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=B_DfwWWmEnMJ.2024,,,,,
Eventos da Área,IUI,International Conference on Intelligent User Interfaces,52,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=-_BzfdwqRVsJ.2024,,,,https://dblp.org/db/conf/iui/index.html,
Eventos da Área,RecSYS,ACM Conference on Recommender Systems,49,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=-_BzfdwqRVsJ.2024,,,,https://dblp.org/db/conf/recsys/index.html,
Eventos da Área,DMIN,International Conference on Data Mining,50,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=A0l3VPFKwDYJ.2024,,,,https://dblp.org/db/conf/dmin/index.html,
Eventos da Área,ICPR,International Conference on Pattern Recognition,56,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=cVHg_1PrXPkJ.2024,,,,https://dblp.org/db/conf/icpr/index.html,
Eventos da Área,IJCNN,International Joint Conference on Neural Networks,64,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=-t1SY74YlYcJ.2024,,,,https://dblp.org/db/conf/ijcnn/index.html,
Eventos da Área,COLING,International Conference on Computational Linguistics,65,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=6AfzgED5a7MJ.2024,,,,https://dblp.org/db/conf/coling/index.html,
Eventos da Área,ACM-CIKM,ACM International Conference on Information and Knowledge Management,79,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=6AfzgED5a7MJ.2024,,,,https://dblp.org/db/conf/cikm/index.html,
Eventos da Área,CEC,IEEE Congress on Evolutionary Computation,89,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=ThxTsNVxvT8J.2024,,,,https://dblp.org/db/conf/cec/index.html,
Eventos da Área,ICRA,IEEE International Conference on Robotics and Automation,122,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=Z88T8Kej-9oJ.2024,,,,https://dblp.org/db/conf/icra/index.html,
Eventos da Área,NAACL,Conference of the North American Chapter of the ACL,133,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=ORSK3meVbY4J.2023,,,,https://dblp.org/db/conf/naacl/index.html,
Eventos da Área,ICLR,International Conference on Learning Representations,304,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=0032SoU2xY4J.2024,,,,https://dblp.org/db/conf/iclr/index.html,
Eventos da Área,AIED,Artificial Intelligence in Education Conference,,https://scholar.google.com/citations?hl=en&view_op=search_venues&vq=Artificial+Intelligence+in+Education+Conference&btnG=,,,,,
Eventos da Área,ITS,International Conference on Intelligent Tutoring Systems,,https://scholar.google.com/citations?hl=pt-BR&view_op=search_venues&vq=International+Conference+on+Intelligent+Tutoring+Systems&btnG=,,,,https://dblp.org/db/conf/its/index.html,
Eventos da Área,SIGKDD,ACM International Conference on Knowledge Discovery and Data Mining,,https://scholar.google.com/citations?hl=pt-BR&view_op=search_venues&vq=International+Conference+on+Knowledge+Discovery+and+Data+Mining&btnG=,,,,https://dblp.org/db/conf/kdd/index.html,
Eventos da Área,SocialCom,International Conference on Social Computing,8,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=nbxth_NIV1wJ.2024,,,,,
Eventos da Área,ISIPTA,International Symposium on Imprecise Probabilities: Theories and Applications,,,,,,https://dblp.org/search?q=International+Symposium+on+Imprecise+Probabilities%3A+Theories+and+Applications,
Eventos da Área,ONTOBRAS,Ontology Research in Brazil,,,,,,,
Eventos da Área,,Workshop on Tractable Probabilistic Modeling,,,,,,,
Eventos da Área,CBIC,Brazilian Congress on Computational Intelligence,,,,,,,
Eventos da Área,LARS,Latin American Robotics Symposium,,,,,,https://dblp.org/db/conf/larc/index.html,
Eventos da Área,,Brazilian Symposium on Robotics,,,,,,https://dblp.org/search?q=Brazilian+Symposium+on+Robotics,
Eventos da Área,KDMILE,"Symposium on Knowledge Discovery, Mining and Learning",7,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=ktOlY8k93VoJ.2024,,,,,https://sol.sbc.org.br/index.php/kdmile/
Eventos da Área,,International Conference of the Italian Association for Artificial Intelligence,,,,,,https://dblp.org/db/conf/aiia/index.html,
Eventos da Área,,"Workshop-School on Agents, Environments, and Applications",,,,,,,
Eventos da Área,IDA,International Symposium on Intelligent Data Analysis,,,,,,https://dblp.org/db/conf/ida/index.html,
Eventos da Área,SAC,ACM Symposium on Applied Computing,36,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=eLhWa3qzEDsJ.2024,,,,https://dblp.org/db/conf/sac/index.html,
Eventos da Área,ILP,International Conference on Inductive Logic Programming,,,,,,https://dblp.org/db/conf/ilp/index.html,
Eventos da Área,ACL,Annual Meeting of the Association for Computational Linguistics,,,,,,https://dblp.org/db/conf/acl/index.html,
Eventos da Área,SBSI,Simpósio Brasileiro de Sistemas de Informação,11,https://scholar.google.com/citations?hl=pt-BR&view_op=list_hcore&venue=2ENJOr-ESPQJ.2024,,,,https://dblp.org/db/conf/sbsi/index.html,
