TOP,SIGLA,NOME,H5,GOOGLE METRICS LINK,Nova Sigla,Novo Nome,Nome Alternativo,Link da DBLP,Link da SOL
Eventos da Área,LATINCRYPT,International Conference on Cryptology and Information Security in Latin America,12,"https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22International+Conference+on+Cryptology+and+Information+Security+in+Latin+America%22&btnG=  (É o principal evento latino-americano envolvendo criptografia, patrocinado pela SBC)",,,,https://dblp.org/db/conf/latincrypt/index.html,
Eventos da Área,ICISC,International Conference on Information Security and Cryptology,11,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=MSHaZsrVGwsJ.2024,,,,https://dblp.org/db/conf/icisc/index.html,
Eventos da Área,ISSA,Information Security for South Africa,11,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=mjGhRMqAqs8J.2019  (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22Information+Security+for+South+Africa%22&btnG=),,,,https://dblp.org/db/conf/issa/index.html,
Eventos da Área,ASID,"International Conference on Anti-counterfeiting, Security, and Identification in Communication",11,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=G0FddLwZFDcJ.2024,,,,,
Eventos da Área,SECRYPT,International Conference on Security and Cryptography,11,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=xSWUNlszhlkJ.2024,,,,https://dblp.org/db/conf/secrypt/index.html,
Eventos da Área,ICDF,IFIP International Conference on Digital Forensics,10,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=-4oZh5Q9EIcJ.2019 (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22IFIP+International+Conference+on+Digital+Forensics%22&btnG=),,,,https://dblp.org/db/conf/ifip11-9/index.html,
Eventos da Área,SRDS,Symposium on Reliable Distributed Systems,10,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=jMvtRj_Yg6wJ.2018 (https://scholar.google.es/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22IEEE+Symposium+on+Reliable+Distributed+Systems%22&btnG=),,IEEE Symposium on Reliable Distributed Systems,,https://dblp.org/db/conf/srds/index.html,
Eventos da Área,FSE,Fast Software Encryption,8,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=u0EMblNmhEoJ.2018 (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22Fast+Software+Encryption%22&btnG=),,,,https://dblp.org/db/conf/fse/index.html,
Eventos da Área,SSCC,International Symposium on Security in Computing and Communications,8,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=pGU5_1oxcy0J.2023 (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=International+Symposium+on+Security+in+Computing+and+Communications&btnG=),,,,https://dblp.org/db/conf/sscc/index.html,
Eventos da Área,ICISS,International Conference on Information Systems Security,4,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=p8h6FO7flgIJ.2021 (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22International+Conference+on+Information+Systems+Security%22&btnG=),,,,https://dblp.org/db/conf/iciss/index.html,
Eventos da Área,IIH-MSP,International Conference on Intelligent Information Hiding and Multimedia Signal Processing,4,https://scholar.google.com/citations?hl=en&view_op=list_hcore&venue=glSJUMMggrUJ.2020 (https://scholar.google.com/scholar?hl=pt-BR&as_sdt=0%2C5&as_ylo=2020&q=%22International+Conference+on+Intelligent+Information+Hiding+and+Multimedia+Signal+Processing%22&btnG=),,,,https://dblp.org/db/conf/iih-msp/index.html,
