Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"Vanessa Pansera, Rúbia Diana Mantai, José Antonio Gonzalez da Silva, Roberto Carbonera, Adriana Roselia Kraisig, Odenis Alessi, Felipe Uhde Porazzi, Cristhian Milbradt Babeski","Modelos de regressão polinomiais na otimização de manejos para a máxima produtividade industrial com qualidade química em grãos de aveia",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0447","",98,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0447","2359-0793","",,,,,1,0.25,0,8,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3713/3743",""
1,"Antonio A. M. Raposo, Valeska Martins de Souza, Luís Roberto A. G. Filho","A construction of the minimum volume ellipsoid containing a set of points using BRKGA metaheuristic",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0339","",126,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0339","2359-0793","",,,,,1,0.25,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3678/3707",""
1,"Vanessa Pansera, Rúbia Diana Mantai, José Antonio Gonzalez da Silva, Odenis Alessi, Adriana Roselia Kraisig, Márcia Sostmeyer Jung, Cibele Luisa Peter, Leonardo Norbert","Modelo de regressão por superfície de resposta como subsídio à estimativa de produtividade biológica de aveia para a produção de feno e silagem",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0444","",130,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0444","2359-0793","",,,,,1,0.25,0,8,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3714/3744",""
0,"Breno Tiago de Souza Mota, Sérgio Silva de Sousa, Leandro Blass, Narcisa Corrêa da Silva","Linkin M: software para o ensino de sistemas lineares",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0428","",1,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0428","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3623/3650",""
0,"Joice Chaves Marques, Deivid Cristian Leal Alves, Paulo Victor de Araújo Brito Lisbôa, Adriano De Cezaro, Matheus Lazo, Dinalva Aires de Sales","Modelagem matemática para o efeito da resposta imunológica e do efeito citopático no combate de uma infecção virai",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0440","",2,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0440","2359-0793","",,,,,0,0.00,0,6,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3596/3627",""
0,"Vitor Pancieri Pinheiro, Carlos Friedrich Loeffler, Natan Sian das Neves, Larissa Maciel de Almeida","Técnica de Interpolação Direta de Elementos de Contorno aplicada a um Modelo Advectivo-Difusivo com Campo de Velocidade Variável Incompressível",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0486","",3,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0486","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3604/3758",""
0,"Leonardo Terças, Cintya W. O. Benedito, Carlos H. M. de Lima","Análise da codificação de canal em comunicações ultra confiáveis para sistemas 5G",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0360","",4,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0360","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3609/3759",""
0,"Henrique Gomes de Jesus, Maria Claudia Silva Boeres, Lucia Catabriga","Esquema de engrossamento com agregação dupla de pares para o precondicionador Multigrid Algébrico",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0405","",5,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0405","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3565/3597",""
0,"Adriano Verdério, Marlus Rudi Saade","A Matemática no Mundo: em homenagem ao Fábio Dadam",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0342","",6,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0342","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3572/3604",""
0,"Alexandre Pereira de Faria, Klaus de Geus, Sérgio Scheer","Agrupamento de padrões de caminhos em treinamento virtual: uma análise de similaridades",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0351","",7,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0351","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3551/3757",""
0,"Ighor Opiliar Mendes Rimes, Regina Serrão Lanzillotti","Contribuição a avaliação do aprendizado nas plataformas digitais em Ensino à Distância",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0389","",8,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0389","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3679/3708",""
0,"Alana Cavalcante Felippe, Shirley da Silva Macedo","Jogos matemáticos e reciclagem: unificação com impactos",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0426","",9,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0426","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3636/3662",""
0,"Alisson da Silva Pinto, Patrícia Nunes da Silva, André Luiz Cordeiro dos Santos","Notas sobre um novo método de resolução de equações de Ricca",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0453","",10,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0453","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3683/3712",""
0,"Alexsandro Queiroz Lencina, Fabricia Roos-Frantz, Rafael Zancan Frantz, Sandro Sawicki","Modelagem Matemática e Computacional de uma Solução de Integração baseada em Padrões de Integração Empresariais para o Formalismo de Redes de Petri Coloridas",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0438","",11,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0438","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3606/3635",""
0,"Nelson Q. Cuba, Lucy T. Takahashi","Um estudo da propagação geográfica da dengue no Peru",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0490","",12,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0490","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3661/3690",""
0,"Rodrigo Possidônio Noronha","Melhoria do desempenho da Hibridização GA-PSO através do Peso Inercial Adaptativo Fuzzy",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0432","",13,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0432","2359-0793","",,,,,0,0.00,0,1,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3559/3591",""
0,"Júlia De Araújo Mota, Juliana Vianna Valério","Lubrication theory stucly with differentiated geometry parameterization and applications in hydrodynamic bearings",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0430","",14,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0430","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3677/3706",""
0,"Tacildo De Souza Araújo, Cristiano Torezzan","Uma proposta alternativa para a classificação de cônicas por meio de números complexos",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0502","",15,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0502","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3664/3693",""
0,"Cristiane O. de Faria, Carlos A. de Moura, Jhoab P. de Negreiros","Algoritmos numéricos para a equação de difusão linear de ordem fracionária",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0355","",16,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0355","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3688/3717",""
0,"Daiane Frighetto Frighetto, João Inácio Moreira Bezerra, Alexandre Molter, Marat Rafikov","Análise da dinâmica populacional entre a broca da cana-de-açúcarr e seus parasitoides do estágio do ovo e larvalcom variação sazonal",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0361","",17,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0361","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3553/3585",""
0,"Michele Martins Lopes, Francielle Santo Pedro, Estevão Esmi, José Paulo Carvalho dos Santos, Daniel Sánchez Ibáñez, Laécio Carvalho de Barros","Sobre o efeito de memória no cálculo fracionário",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0477","",18,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0477","2359-0793","",,,,,0,0.00,0,6,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3625/3652",""
0,"Felipe Kesrouani Lemos, Adriana Cristina Cherri, Silvio Alexandre de Araújo","Integrações do problema de corte de estoque com aspectos operacionais: scheduling, ciclos de serra e modos alternativos de manufatura",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0425","",19,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0425","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3594/3625",""
0,"Rafaela Veloso, Evelyn Braga, Leonardo Kanashiro, Bruno Ferrari, Luiz Leduino de Salles Neto, Weldon Lodwick, Margareth Capurro","Estudo da dinâmica evolutiva do mosquito Aedes aegypti sob controle SIT e estratégia de replacement",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0409","",20,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0409","2359-0793","",,,,,0,0.00,0,7,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3629/3655",""
0,"Mario Andres Estrada","Sistema de partículas no grafo completo com remoção ao pular",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0476","",21,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0476","2359-0793","",,,,,0,0.00,0,1,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3574/3606",""
0,"Felipe Leite Coelho da Silva, Kleyton Vieira Sales da Costa","Analisando a Capacidade de Previsão entre Diferentes / Classes de Modelos: um Estudo Comparativo para os índices de Produção Industrial no Brasil",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0357","",22,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0357","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3585/3617",""
0,"Leandro Blass, Breno Tiago de Souza Mota, Anderson Luís Jeske Bihain, Everson Jonatha Gomes da Silva","Análise do comportamento mecânico de pavimentos flexíveis considerando a variação sazonal de temperatura",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0366","",23,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0366","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3620/3647",""
0,"Carla T. L. S. Ghidini, Aurelio R. L. Oliveira, Antonio C. Moretti","Uma modificação na técnica de geração colunas para o problema de corte unidimensional",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0501","",25,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0501","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3603/3633",""
0,"Dênis E. C. Vargas, Rafael De Paula Garcia, Afonso C. C. Lemonge","Evolução diferencial com mutação ordenada em problemas de otimização monobjetivo com restrições de caixa",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0411","",26,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0411","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3675/3704",""
0,"José Augusto Silva, Valério Nogueira Jr, Hugo Oliveira, Adriano Barbosa, Thales Vieira, Krerley Oliveira","Avaliação de abordagens para classificação automática de documentos jurídicos: um estudo comparativo aplicado a petições do Tribunal de Justiça do Estado de Alagoas",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0376","",27,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0376","2359-0793","",,,,,0,0.00,0,6,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3703/3732",""
0,"Beatriz Casulari da Motta Ribeiro, Reginaldo Braz Batista, Sandro Rodrigues Mazorche, Nelson Dantas Louza Junior, Valéria Mattos da Rosa, Geovanna Vilela Avelar, Letícia Naves de Souza, Sara Cristina dos Santos","Caravana da Matemática: uma experiência de divulgação científica em redes sociais",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0381","",29,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0381","2359-0793","",,,,,0,0.00,0,8,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3582/3614",""
0,"Jean Paulo S. Carvalho, Josué Cardoso dos Santos, Carine M. Gonçalves","Um modelo de média simples da pressão de radiação solar: aplicações para mitigação de detritos espaciais",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0493","",30,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0493","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3591/3622",""
0,"Ronie Perterson Dario, João Luis Gonçalves, Maria Lúcia Abbott Jacob","Estratégias de gestão de risco de investimentos",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0408","",31,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0408","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3584/3616",""
0,"Luis Antonio S Vasconcellos, Fernando Trindade Fanali","Uma experiência da inserção de noções de matemática financeira no Ensino Técnico",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0499","",32,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0499","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3701/3730",""
0,"João Paulo Alves Barros, Cristiane Oliveira de Faria, João Frederico da Costa Azevedo Meyer","Simulação computacional para o problema de dispersão de poluição na lagoa Rodrigo de Freitas",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0473","",33,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0473","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3560/3592",""
0,"Emerson Lazzarotto, Vitoria Eduarda Bello, Kelly Maiara Masur da Silva","Comparação de modelos de previsão na série temporal de instrumento de monitoramento de barragem",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0386","",34,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0386","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3699/3728",""
0,"João E. Strapasson, Giselle Strey","Códigos Perfeitos Bidimensionais em Reticulados Algébricos",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0392","",35,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0392","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3554/3586",""
0,"Sérgio Silva de Sousa, Breno T. S. Mota, Luiz Nélio H. G. Oliveira","Análise estatística da influência cio parâmetro de interação binária Kjj nas equações de Soave-Redlich-Kwong e Peng Robison aplicadas a mistura de CO2 e C$H\2",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0367","",36,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0367","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3642/3671",""
0,"Lucas Dos Santos Fernandez, Antonio André Novotny, Ravi Prakash, Jan Sokolowski","A topological derivative-based method for the reconstruction of multiple pollution sources",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0349","",37,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0349","2359-0793","",,,,,0,0.00,0,4,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3707/3736",""
0,"Adair R. Aguiar, Lucas A. Rocha","Bifurcating solutions in a constrained minimization problem of elasticity",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0380","",38,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0380","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3657/3686",""
0,"Luciana Yoshie Tsuchiya, Cecíılia Osteti Furtado","Aspectos nutricionais e econômicos da dieta vegetariana: uma análise usando a Programação Linear",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0374","",39,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0374","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3616/3643",""
0,"Louise Reips, Luiz Augusto Scheuermann França, Rafael Aleixo","Modelagem matemática aplicada à dinâmica de células imunológicas mediante a presença de populações tumorais",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0436","",40,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0436","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3635/3661",""
0,"Catarina Mendes de Jesus, Laércio José dos Santos, Pantaleón D. Romero","Grahps of stable plane-Gauss maps",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0422","",41,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0422","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3673/3702",""
0,"Rudimar Luiz Nós, Maria Carla F. P. Tavares","Comprovando o volume da esfera nas aulas de matemática do Ensino Médio",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0387","",42,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0387","2359-0793","",,,,,0,0.00,0,2,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3605/3634",""
0,"Luana Lazzari, Esequia Sauter, Fábio Souto de Azevedo","Simulação para a equação de transporte em domínio não homogêneo utilizando o método de Nystrõm",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0475","",43,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0475","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3622/3649",""
0,"André Luis Andrejew Ferreira, Débora Marília Hauenstein, Guilherme Porto","The Contradiction Argument for the Brouwer Conjecture",2021,"Proceeding Series of the Brazilian Society of Computational and Applied Mathematics","SBMAC","https://doi.org/10.5540/03.2021.008.01.0484","",44,"2025-09-05 18:00:56","proceedings-article","10.5540/03.2021.008.01.0484","2359-0793","",,,,,0,0.00,0,3,4,"","https://proceedings.sbmac.org.br/sbmac/article/viewFile/3567/3599",""
