Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
8,"DAD Júnior, LB da Cruz, JOB Diniz…","Classificação automática de glóbulos brancos usando descritores de forma e textura e extreme gradient boosting",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16056","https://scholar.google.com/scholar?cites=5760827374102538393&as_sdt=2005&sciodt=2007&hl=en",11,"2025-09-06 16:09:22","","","","",,,,,8,2.00,2,4,4,"Blood diseases diagnosis involves the identification and characterization of blood samples from patients by counting and classifying white blood cells. Automated methods have …","https://sol.sbc.org.br/index.php/sbcas/article/download/16056/15897","https://scholar.google.com/scholar?q=related:mWi6ffmR8k8J:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
8,"LF Matos, MH Santos, Y Boechat, G Amorim…","MemoGinga: Jogo interativo para TV digital como exercício cognitivo para idosos",2018,"simpósio brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3686","https://scholar.google.com/scholar?cites=9451129616103449681&as_sdt=2005&sciodt=2007&hl=en",27,"2025-09-06 16:09:22","","","","",,,,,8,1.14,2,5,7,"A recente difusão dos jogos eletrônicos tem despertado o interesse de pesquisadores que investigam as relações entre o uso de jogos e o aumento do desempenho cognitivo humano…","https://sol.sbc.org.br/index.php/sbcas/article/download/3686/3638","https://scholar.google.com/scholar?q=related:USQFxk8oKYMJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"J Figueredo, R Calumby","On text preprocessing for early detection of depression on social media",2020,"… de Computação Aplicada à Saúde (SBCAS …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/11504","https://scholar.google.com/scholar?cites=3467962880825626512&as_sdt=2005&sciodt=2007&hl=en",24,"2025-09-06 16:09:22","","","","",,,,,7,1.40,4,2,5,"Depression is a serious challenge to public health. Many of those who suffer from this disease use social media for information or relief. The text data produced by these users can be …","https://sol.sbc.org.br/index.php/sbcas/article/download/11504/11367/","https://scholar.google.com/scholar?q=related:kA_atd2tIDAJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"MG Silva, ACP Pessoa, JDS de Almeida…","Diagnóstico do glaucoma em imagens de retinografia usando variantes de padroes locais binários",2018,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3679","https://scholar.google.com/scholar?cites=8264637942883347365&as_sdt=2005&sciodt=2007&hl=en",31,"2025-09-06 16:09:22","","","","",,,,,7,1.00,2,4,7,"O glaucoma é uma doença óptica que degrada o nervo óptico até a perda total do campo visual. Os sintomas só aparecem quando a doença está em estágio avançado e é irreversível, …","https://sol.sbc.org.br/index.php/sbcas/article/download/3679/3631/","https://scholar.google.com/scholar?q=related:pevGzmvksXIJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
7,"D Schmidt, DB da Silva, CA da Costa…","Um modelo de predição de mortalidade em unidades de terapia intensiva baseado em deep learning",2018,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3677","https://scholar.google.com/scholar?cites=6855927804597599506&as_sdt=2005&sciodt=2007&hl=en",39,"2025-09-06 16:09:22","","","","",,,,,7,1.00,2,4,7,"The usage of Deep Learning techniques has become even more frequent in medical research due to the possibilities that it offers to improve the quality of Clinical Decision Support. …","https://sol.sbc.org.br/index.php/sbcas/article/download/3677/3629/","https://scholar.google.com/scholar?q=related:En3DlgMmJV8J:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"FC Belfort, IFS da Silva, AC Silva…","Detecção de câncer peniano em imagens histopatológicas usando redes neurais convolucionais em cascata",2023,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/25300","https://scholar.google.com/scholar?cites=12765872575819142105&as_sdt=2005&sciodt=2007&hl=en",5,"2025-09-06 16:09:22","","","","",,,,,6,3.00,2,4,2,"O câncer peniano tem alta incidência em países em desenvolvimento, incluindo o Brasil, onde o estado do Maranhão apresenta a maior taxa mundial de ocorrência. Essa patologia, …","https://sol.sbc.org.br/index.php/sbcas/article/download/25300/25121/","https://scholar.google.com/scholar?q=related:2dOZoXh9KbEJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"LB Maia, AC Lima, PTC Santos…","Evaluation of melanoma diagnosis using imbalanced learning",2018,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3680","https://scholar.google.com/scholar?cites=10696159356193261087&as_sdt=2005&sciodt=2007&hl=en",32,"2025-09-06 16:09:22","","","","",,,,,6,0.86,2,4,7,"Melanoma is the most lethal type of skin cancer when compared to others, but patients have high recovery rates if the disease is discovered in its early stages. Several approaches to …","https://sol.sbc.org.br/index.php/sbcas/article/download/3680/3632","https://scholar.google.com/scholar?q=related:H8behkNkcJQJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"GLF da Silva, FYC de Oliveira, JOB Diniz…","An automatic method for prostate segmentation on 3D MRI scans using local phylogenetic indexes and XGBoost",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16062","https://scholar.google.com/scholar?cites=522969885669338987&as_sdt=2005&sciodt=2007&hl=en",33,"2025-09-06 16:09:22","HTML","","","",,,,,6,1.50,2,4,4,"The detection, diagnosis, and treatment of prostate cancer depends on the correct determination of the prostate anatomy. In current practice, the prostate segmentation is performed …","https://sol.sbc.org.br/index.php/sbcas/article/view/16062","https://scholar.google.com/scholar?q=related:ay-MF1f2QQcJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"RMC Silveira, JDS Almeida, JAM Teixeira…","Dispositivo de baixo custo para detecçao de patologias da visao",2018,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3670","https://scholar.google.com/scholar?cites=2340767949334750821&as_sdt=2005&sciodt=2007&hl=en",38,"2025-09-06 16:09:22","","","","",,,,,6,0.86,2,4,7,"A identificação de patologias da visão nos primeiros anos de vida contribui para um tratamento mais eficaz. Entretanto, obter o diagnóstico de pacientes na faixa etária de 0 a 3 anos a …","https://sol.sbc.org.br/index.php/sbcas/article/download/3670/3622","https://scholar.google.com/scholar?q=related:Zaa3SQwUfCAJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
6,"M Trombetta, EA Bellei, R Rieder…","Motion Rehab 3D Plus: Um exergame customizável aplicado à reabilitação física",2018,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/3668","https://scholar.google.com/scholar?cites=3762401287700274396&as_sdt=2005&sciodt=2007&hl=en",45,"2025-09-06 16:09:22","","","","",,,,,6,0.86,2,4,7,"Jogos digitais são elementos motivadores na reabilitação física de indivíduos. Entretanto, a maioria dos jogos são destinados ao tratamento de umaúnica patologia, o que comumente …","https://sol.sbc.org.br/index.php/sbcas/article/download/3668/3620","https://scholar.google.com/scholar?q=related:3NzYfwm8NjQJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"JOB Diniz, DBP Quintanilha…","Detecçao de covid-19 em imagens de raio-x de tórax através de seleçao automática de pré-processamento e de rede neural convolucional",2023,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/25286","https://scholar.google.com/scholar?cites=5095277393167195533&as_sdt=2005&sciodt=2007&hl=en",6,"2025-09-06 16:09:22","","","","",,,,,5,2.50,2,3,2,"A COVID-19, mesmo com diminuição dos casos, é considerado um problema global, a detecção precoce ainda é relevante e pode ser crucial para salvar vidas. Este artigo apresenta …","https://sol.sbc.org.br/index.php/sbcas/article/download/25286/25107/","https://scholar.google.com/scholar?q=related:jR3PC8sPtkYJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"F Moreira, B Schaan, J Schneiders, M Reis…","Impacto da resolução na detecção de retinopatia diabética com uso de deep learning",2020,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/11546","https://scholar.google.com/scholar?cites=4809025078885060562&as_sdt=2005&sciodt=2007&hl=en",34,"2025-09-06 16:09:22","","","","",,,,,5,1.00,1,5,5,"No contexto dos sistemas de saúde, a prevenção é uma das maneiras mais eficazes evitar a progressão de doenças. Muitas delas podem ser tratadas quando diagnosticadas em …","https://sol.sbc.org.br/index.php/sbcas/article/download/11546/11409/","https://scholar.google.com/scholar?q=related:0o_jdtQWvUIJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"DL de Vargas, JT Oliva, M Teixeira","Uma abordagem baseada em redes neurais artificiais sobre o espectro de potência de eletroencefalogramas para o auxílio médico na classificação de crises …",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16060","https://scholar.google.com/scholar?cites=8991662232164050934&as_sdt=2005&sciodt=2007&hl=en",35,"2025-09-06 16:09:22","","","","",,,,,5,1.25,2,3,4,"A epilepsia é a quarta enfermidade neurológica mais comum e atinge aproximadamente 1% da população mundial. O diagnóstico é, em geral, amparado por um eletroencefalograma (…","https://sol.sbc.org.br/index.php/sbcas/article/download/16060/15901","https://scholar.google.com/scholar?q=related:9idvCCnNyHwJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"MFO Baffa, AM Coelho, A Conci","Segmentação de imagens infravermelhas para detecção do câncer de mama utilizando u-net cnn",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16058","https://scholar.google.com/scholar?cites=11797973680402639365&as_sdt=2005&sciodt=2007&hl=en",46,"2025-09-06 16:09:22","","","","",,,,,5,1.25,2,3,4,"Breast cancer is the leading type of cancer among women. According to the World Cancer Research Fund, in 2018, over 2 million new cases were detected around the world. Despite …","https://sol.sbc.org.br/index.php/sbcas/article/download/16058/15899/","https://scholar.google.com/scholar?q=related:BarO0Y3SuqMJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"R Silva, F Xavier, A Saraiva…","Unsupervised machine learning and pandemics spread: The case of COVID-19",2020,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/11548","https://scholar.google.com/scholar?cites=6930923148810904689&as_sdt=2005&sciodt=2007&hl=en",51,"2025-09-06 16:09:22","","","","",,,,,5,1.00,1,4,5,"Epidemics have severe impacts on people's health. The COVID-19 has infected more than 3 million people in 3 months. In this work, we explore the use of unsupervised machine …","https://sol.sbc.org.br/index.php/sbcas/article/download/11548/11411/","https://scholar.google.com/scholar?q=related:ceRn2uGVL2AJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"C Souza, D Battisti, L Berretta…","Exergame com cicloergômetro para a reabilitaçao de pacientes em tempos de covid-19",2020,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/11523","https://scholar.google.com/scholar?cites=62368737209493405&as_sdt=2005&sciodt=2007&hl=en",52,"2025-09-06 16:09:22","","","","",,,,,5,1.00,1,4,5,"Com uma transmissão em curva exponencial, a COVID-19, causada pelo novo coronavírus, impõe a população medidas baseadas no distanciamento social. Neste contexto, este …","https://sol.sbc.org.br/index.php/sbcas/article/download/11523/11386/","https://scholar.google.com/scholar?q=related:nSd2OgmU3QAJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
5,"V Barbosa, H Ferreira, L Gomes, F Gomes…","Smartres-uma plataforma iot para monitoramento inteligente em saúde e sua aplicaçao no contexto da covid-19",2020,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/11522","https://scholar.google.com/scholar?cites=14967501870506444384&as_sdt=2005&sciodt=2007&hl=en",56,"2025-09-06 16:09:22","","","","",,,,,5,1.00,1,5,5,"O Ministério da Saúde no Brasil lançou o conceito de Conjunto Mínimo de Dados (CMD), ferramenta que integrara o registro dos dados do paciente em um layout único. Por outro lado, …","https://sol.sbc.org.br/index.php/sbcas/article/download/11522/11385","https://scholar.google.com/scholar?q=related:YAaIZqY_t88J:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"AL de Bastos Chagas…","Avaliando a sobreamostragem de dados temporais de marcha no diagnóstico automático de doenças neurodegenerativas",2024,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/28849","https://scholar.google.com/scholar?cites=15881338887982356509&as_sdt=2005&sciodt=2007&hl=en",10,"2025-09-06 16:09:22","","","","",,,,,4,4.00,2,2,1,"Doenças neurodegenerativas (DNDs) causam, dentre outros sintomas, o comprometimento da marcha. Diversos estudos analisam a marcha para, com o auxílio da inteligência artificial…","https://sol.sbc.org.br/index.php/sbcas/article/download/28849/28654/","https://scholar.google.com/scholar?q=related:HRjJX5PZZdwJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"CEF Matos, MVSL Oliveira, JOB Diniz…","Ppm-deeplab: Módulo de pirâmide de pooling como codificador da rede deeplabv3+ para segmentação de rins, cistos e tumores renais",2023,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/25290","https://scholar.google.com/scholar?cites=864036501807911275&as_sdt=2005&sciodt=2007&hl=en",13,"2025-09-06 16:09:22","","","","",,,,,4,2.00,1,4,2,"O câncer renal está entre as principais causas de mortes relacionadas ao câncer em todo o mundo. A detecção e o diagnóstico precoces são cruciais na luta contra esta doença. …","https://sol.sbc.org.br/index.php/sbcas/article/download/25290/25111/","https://scholar.google.com/scholar?q=related:a1E7256s_QsJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"MV Oliveira, CEF Matos, GB Júnior…","Ppm-unet: Uma rede neural convolucional para a segmentação de rins em imagens de tc",2022,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/21638","https://scholar.google.com/scholar?cites=17902841373967354891&as_sdt=2005&sciodt=2007&hl=en",29,"2025-09-06 16:09:22","","","","",,,,,4,1.33,1,4,3,"O câncer de rim representa 3% das doenças malignas do adulto, sendo o diagnóstico precoce uma ferramenta essencial. A segmentação automática tem como objetivo auxiliar o …","https://sol.sbc.org.br/index.php/sbcas/article/download/21638/21462","https://scholar.google.com/scholar?q=related:C4x9VWCrc_gJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"I Araújo, MB Pereira, W Silva, I Linhares…","Machine learning and cloud enabled fall detection system using data from wearable devices: Deployment and evaluation",2022,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/21651","https://scholar.google.com/scholar?cites=1916824656119591713&as_sdt=2005&sciodt=2007&hl=en",30,"2025-09-06 16:09:22","","","","",,,,,4,1.33,1,5,3,"In recent years, the popularization of devices to monitor people in combination with Machine Learning (ML) in the context of Internet of Things (IoT) has grown significantly. Then, the …","https://sol.sbc.org.br/index.php/sbcas/article/download/21651/21475","https://scholar.google.com/scholar?q=related:IfO3dN7tmRoJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"RH Ramos, COL Ferreira, A Simao","The survival rate among unvaccinated, first dose, and second dose brazilian hospitalized and ICU COVID patients by age group",2022,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/21619","https://scholar.google.com/scholar?cites=7031760817577149336&as_sdt=2005&sciodt=2007&hl=en",36,"2025-09-06 16:09:22","","","","",,,,,4,1.33,1,3,3,"Brazil has a nationwide surveillance repository of severe acute respiratory disease for hospitalized patients. This repository has stored data for 1,177,151 hospitalized and ICU COVID-…","https://sol.sbc.org.br/index.php/sbcas/article/download/21619/21443","https://scholar.google.com/scholar?q=related:mEMyLTXVlWEJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"B Keller, TD Guimaraes, PIS Malaquias…","Citofocus: Uma plataforma para colaboração e aprendizado em citopatologia",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16083","https://scholar.google.com/scholar?cites=6066164145033699231&as_sdt=2005&sciodt=2007&hl=en",41,"2025-09-06 16:09:22","","","","",,,,,4,1.00,1,4,4,"The subjective and interpretative nature of the pap smear analysis requires a great deal of knowledge and experience from the responsible professional. Technology and the …","https://sol.sbc.org.br/index.php/sbcas/article/download/16083/15924","https://scholar.google.com/scholar?q=related:n9_xZSZYL1QJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"P Chagas, L Souza, I Pontes, R Calumby…","Deep-learning-based membranous nephropathy classification and monte-carlo dropout uncertainty estimation",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16070","https://scholar.google.com/scholar?cites=299907375600257669&as_sdt=2005&sciodt=2007&hl=en",42,"2025-09-06 16:09:22","","","","",,,,,4,1.00,1,5,4,"Membranous Nephropathy (MN) is one of the most common glomerular diseases that cause adult nephrotic syndrome. To assist pathologists on MN classiﬁcation, we evaluated three …","https://sol.sbc.org.br/index.php/sbcas/article/download/16070/15911/","https://scholar.google.com/scholar?q=related:hUosTCt8KQQJ:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
4,"JMM Moreira, JDS de Almeida, GB Junior…","Detecçao de glaucoma usando redes em cápsula",2021,"Simpósio Brasileiro de …","sol.sbc.org.br","https://sol.sbc.org.br/index.php/sbcas/article/view/16064","https://scholar.google.com/scholar?cites=3354119520019012250&as_sdt=2005&sciodt=2007&hl=en",47,"2025-09-06 16:09:22","","","","",,,,,4,1.00,1,4,4,"O glaucoma é uma doença que degrada o nervo óptico causando perda irreversível da visão e cujos sintomas costumam aparecer somente em estágios avançados da doença. O …","https://sol.sbc.org.br/index.php/sbcas/article/download/16064/15905/","https://scholar.google.com/scholar?q=related:mtrvvO45jC4J:scholar.google.com/&scioq=%222763+8952%22&hl=en&as_sdt=2007&as_ylo=2018&as_yhi=2024"
